Country,Country sp,Deaths,EW,Fips,ISO3166Alpha2,ISO3166Alpha3,Code,Iso3166,Lab Confirm,Last Available EpiWeek,Number of Records,PAHO Code Num,PAHO Code,Population,RegionLvl0,RegionLvl1,RegionLvl2,RegionLvl3,Region,Serotype,Severe Dengue,Suspected,TIS,Type,W Pais,Year
Saint Barthelemy,San Bartolomé,0,17,TB,BL,BLM,652,652,8,13,1,652,,9,,,,,,UNKNOWN,0,8,,Preliminar,,2015
Saint Barthelemy,San Bartolomé,0,18,TB,BL,BLM,652,652,8,13,1,652,,9,,,,,,UNKNOWN,0,8,,Preliminar,,2015
Saint Barthelemy,San Bartolomé,0,19,TB,BL,BLM,652,652,8,13,1,652,,9,,,,,,UNKNOWN,0,8,,Preliminar,,2015
Saint Barthelemy,San Bartolomé,0,20,TB,BL,BLM,652,652,8,13,1,652,,9,,,,,,UNKNOWN,0,8,,Preliminar,,2015
Saint Barthelemy,San Bartolomé,0,21,TB,BL,BLM,652,652,8,13,1,652,,9,,,,,,UNKNOWN,0,8,,Preliminar,,2015
Saint Barthelemy,San Bartolomé,0,22,TB,BL,BLM,652,652,8,13,1,652,,9,,,,,,UNKNOWN,0,8,,Preliminar,,2015
Saint Barthelemy,San Bartolomé,0,23,TB,BL,BLM,652,652,8,13,1,652,,9,,,,,,UNKNOWN,0,8,,Preliminar,,2015
Saint Barthelemy,San Bartolomé,0,24,TB,BL,BLM,652,652,8,13,1,652,,9,,,,,,UNKNOWN,0,8,,Preliminar,,2015
Saint Barthelemy,San Bartolomé,0,25,TB,BL,BLM,652,652,8,25,1,652,,9,,,,,,UNKNOWN,0,8,,Preliminar,,2015
Saint Barthelemy,San Bartolomé,0,26,TB,BL,BLM,652,652,8,25,1,652,,9,,,,,,UNKNOWN,0,8,,Preliminar,,2015
Saint Barthelemy,San Bartolomé,0,27,TB,BL,BLM,652,652,8,25,1,652,,9,,,,,,UNKNOWN,0,8,,Preliminar,,2015
Saint Barthelemy,San Bartolomé,0,28,TB,BL,BLM,652,652,8,25,1,652,,9,,,,,,UNKNOWN,0,8,,Preliminar,,2015
Saint Barthelemy,San Bartolomé,0,29,TB,BL,BLM,652,652,8,25,1,652,,9,,,,,,UNKNOWN,0,8,,Preliminar,,2015
Saint Barthelemy,San Bartolomé,0,30,TB,BL,BLM,652,652,8,25,1,652,,9,,,,,,UNKNOWN,0,8,,Preliminar,,2015
Saint Barthelemy,San Bartolomé,0,31,TB,BL,BLM,652,652,8,25,1,652,,9,,,,,,UNKNOWN,0,8,,Preliminar,,2015
Saint Barthelemy,San Bartolomé,0,32,TB,BL,BLM,652,652,8,25,1,652,,9,,,,,,UNKNOWN,0,8,,Preliminar,,2015
Saint Barthelemy,San Bartolomé,0,33,TB,BL,BLM,652,652,8,25,1,652,,9,,,,,,UNKNOWN,0,8,,Preliminar,,2015
Saint Barthelemy,San Bartolomé,0,34,TB,BL,BLM,652,652,8,25,1,652,,9,,,,,,UNKNOWN,0,8,,Preliminar,,2015
Saint Barthelemy,San Bartolomé,0,35,TB,BL,BLM,652,652,8,35,1,652,,9,,,,,,UNKNOWN,0,8,,Preliminar,,2015
Saint Barthelemy,San Bartolomé,0,36,TB,BL,BLM,652,652,8,35,1,652,,9,,,,,,UNKNOWN,0,8,,Preliminar,,2015
Saint Barthelemy,San Bartolomé,0,37,TB,BL,BLM,652,652,8,37,1,652,,9,,,,,,UNKNOWN,0,8,,Preliminar,,2015
Saint Barthelemy,San Bartolomé,0,38,TB,BL,BLM,652,652,8,37,1,652,,9,,,,,,UNKNOWN,0,8,,Preliminar,,2015
Saint Barthelemy,San Bartolomé,0,39,TB,BL,BLM,652,652,8,37,1,652,,9,,,,,,UNKNOWN,0,8,,Preliminar,,2015
Saint Barthelemy,San Bartolomé,0,40,TB,BL,BLM,652,652,8,37,1,652,,9,,,,,,UNKNOWN,0,8,,Preliminar,,2015
Saint Barthelemy,San Bartolomé,0,41,TB,BL,BLM,652,652,8,37,1,652,,9,,,,,,UNKNOWN,0,8,,Preliminar,,2015
Saint Barthelemy,San Bartolomé,0,42,TB,BL,BLM,652,652,8,37,1,652,,9,,,,,,UNKNOWN,0,8,,Preliminar,,2015
Saint Barthelemy,San Bartolomé,0,43,TB,BL,BLM,652,652,8,37,1,652,,9,,,,,,UNKNOWN,0,8,,Preliminar,,2015
Saint Barthelemy,San Bartolomé,0,44,TB,BL,BLM,652,652,8,37,1,652,,9,,,,,,UNKNOWN,0,8,,Preliminar,,2015
Saint Barthelemy,San Bartolomé,0,45,TB,BL,BLM,652,652,8,37,1,652,,9,,,,,,UNKNOWN,0,8,,Preliminar,,2015
Saint Barthelemy,San Bartolomé,0,46,TB,BL,BLM,652,652,8,37,1,652,,9,,,,,,UNKNOWN,0,8,,Preliminar,,2015
Saint Barthelemy,San Bartolomé,0,47,TB,BL,BLM,652,652,8,37,1,652,,9,,,,,,UNKNOWN,0,8,,Preliminar,,2015
Saint Barthelemy,San Bartolomé,0,48,TB,BL,BLM,652,652,8,37,1,652,,9,,,,,,UNKNOWN,0,8,,Preliminar,,2015
Saint Barthelemy,San Bartolomé,0,49,TB,BL,BLM,652,652,8,49,1,652,,9,,,,,,UNKNOWN,0,428,,Preliminar,,2015
Saint Barthelemy,San Bartolomé,0,50,TB,BL,BLM,652,652,8,49,1,652,,9,,,,,,UNKNOWN,0,428,,Preliminar,,2015
Saint Barthelemy,San Bartolomé,0,51,TB,BL,BLM,652,652,8,49,1,652,,9,,,,,,UNKNOWN,0,428,,Preliminar,,2015
Saint Kitts and Nevis,Saint Kitts y Nevis,0,5,SC,KN,KNA,659,659,0,5,1,477,SKN,52,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,3,SCN,Preliminar,KNA,2015
Saint Kitts and Nevis,Saint Kitts y Nevis,0,6,SC,KN,KNA,659,659,0,5,1,477,SKN,52,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,3,SCN,Preliminar,KNA,2015
Saint Kitts and Nevis,Saint Kitts y Nevis,0,7,SC,KN,KNA,659,659,0,5,1,477,SKN,52,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,3,SCN,Preliminar,KNA,2015
Saint Kitts and Nevis,Saint Kitts y Nevis,0,8,SC,KN,KNA,659,659,0,5,1,477,SKN,52,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,3,SCN,Preliminar,KNA,2015
Saint Kitts and Nevis,Saint Kitts y Nevis,0,9,SC,KN,KNA,659,659,0,5,1,477,SKN,52,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,3,SCN,Preliminar,KNA,2015
Saint Kitts and Nevis,Saint Kitts y Nevis,0,10,SC,KN,KNA,659,659,0,5,1,477,SKN,52,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,3,SCN,Preliminar,KNA,2015
Saint Kitts and Nevis,Saint Kitts y Nevis,0,11,SC,KN,KNA,659,659,0,5,1,477,SKN,52,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,3,SCN,Preliminar,KNA,2015
Saint Kitts and Nevis,Saint Kitts y Nevis,0,12,SC,KN,KNA,659,659,0,5,1,477,SKN,52,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,3,SCN,Preliminar,KNA,2015
Saint Kitts and Nevis,Saint Kitts y Nevis,0,13,SC,KN,KNA,659,659,0,5,1,477,SKN,52,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,3,SCN,Preliminar,KNA,2015
Saint Kitts and Nevis,Saint Kitts y Nevis,0,14,SC,KN,KNA,659,659,0,5,1,477,SKN,52,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,3,SCN,Preliminar,KNA,2015
Saint Kitts and Nevis,Saint Kitts y Nevis,0,15,SC,KN,KNA,659,659,0,5,1,477,SKN,52,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,3,SCN,Preliminar,KNA,2015
Saint Kitts and Nevis,Saint Kitts y Nevis,0,16,SC,KN,KNA,659,659,0,5,1,477,SKN,52,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,3,SCN,Preliminar,KNA,2015
Saint Kitts and Nevis,Saint Kitts y Nevis,0,17,SC,KN,KNA,659,659,0,5,1,477,SKN,52,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,3,SCN,Preliminar,KNA,2015
Saint Kitts and Nevis,Saint Kitts y Nevis,0,18,SC,KN,KNA,659,659,0,5,1,477,SKN,52,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,3,SCN,Preliminar,KNA,2015
Saint Kitts and Nevis,Saint Kitts y Nevis,0,19,SC,KN,KNA,659,659,0,5,1,477,SKN,52,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,3,SCN,Preliminar,KNA,2015
Saint Kitts and Nevis,Saint Kitts y Nevis,0,20,SC,KN,KNA,659,659,0,20,1,477,SKN,52,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,3,SCN,Preliminar,KNA,2015
Saint Kitts and Nevis,Saint Kitts y Nevis,0,21,SC,KN,KNA,659,659,0,20,1,477,SKN,52,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,3,SCN,Preliminar,KNA,2015
Saint Kitts and Nevis,Saint Kitts y Nevis,0,22,SC,KN,KNA,659,659,0,20,1,477,SKN,52,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,3,SCN,Preliminar,KNA,2015
Saint Kitts and Nevis,Saint Kitts y Nevis,0,23,SC,KN,KNA,659,659,0,20,1,477,SKN,52,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,3,SCN,Preliminar,KNA,2015
Saint Kitts and Nevis,Saint Kitts y Nevis,0,24,SC,KN,KNA,659,659,1,24,1,477,SKN,52,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,5,SCN,Preliminar,KNA,2015
Saint Kitts and Nevis,Saint Kitts y Nevis,0,25,SC,KN,KNA,659,659,1,24,1,477,SKN,52,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,5,SCN,Preliminar,KNA,2015
Saint Kitts and Nevis,Saint Kitts y Nevis,0,26,SC,KN,KNA,659,659,1,24,1,477,SKN,52,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,5,SCN,Preliminar,KNA,2015
Saint Kitts and Nevis,Saint Kitts y Nevis,0,27,SC,KN,KNA,659,659,1,24,1,477,SKN,52,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,5,SCN,Preliminar,KNA,2015
Saint Kitts and Nevis,Saint Kitts y Nevis,0,28,SC,KN,KNA,659,659,1,24,1,477,SKN,52,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,5,SCN,Preliminar,KNA,2015
Saint Kitts and Nevis,Saint Kitts y Nevis,0,29,SC,KN,KNA,659,659,1,24,1,477,SKN,52,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,5,SCN,Preliminar,KNA,2015
Saint Kitts and Nevis,Saint Kitts y Nevis,0,30,SC,KN,KNA,659,659,1,24,1,477,SKN,52,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,5,SCN,Preliminar,KNA,2015
Saint Kitts and Nevis,Saint Kitts y Nevis,0,31,SC,KN,KNA,659,659,1,24,1,477,SKN,52,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,5,SCN,Preliminar,KNA,2015
Saint Kitts and Nevis,Saint Kitts y Nevis,0,32,SC,KN,KNA,659,659,1,24,1,477,SKN,52,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,5,SCN,Preliminar,KNA,2015
Saint Kitts and Nevis,Saint Kitts y Nevis,0,33,SC,KN,KNA,659,659,1,24,1,477,SKN,52,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,5,SCN,Preliminar,KNA,2015
Saint Kitts and Nevis,Saint Kitts y Nevis,0,34,SC,KN,KNA,659,659,1,24,1,477,SKN,52,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,5,SCN,Preliminar,KNA,2015
Saint Kitts and Nevis,Saint Kitts y Nevis,0,35,SC,KN,KNA,659,659,1,24,1,477,SKN,52,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,5,SCN,Preliminar,KNA,2015
Saint Kitts and Nevis,Saint Kitts y Nevis,0,36,SC,KN,KNA,659,659,1,24,1,477,SKN,52,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,5,SCN,Preliminar,KNA,2015
Saint Kitts and Nevis,Saint Kitts y Nevis,0,37,SC,KN,KNA,659,659,1,24,1,477,SKN,52,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,5,SCN,Preliminar,KNA,2015
Saint Kitts and Nevis,Saint Kitts y Nevis,0,38,SC,KN,KNA,659,659,1,24,1,477,SKN,52,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,5,SCN,Preliminar,KNA,2015
Saint Kitts and Nevis,Saint Kitts y Nevis,0,39,SC,KN,KNA,659,659,1,24,1,477,SKN,52,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,5,SCN,Preliminar,KNA,2015
Saint Kitts and Nevis,Saint Kitts y Nevis,0,40,SC,KN,KNA,659,659,1,24,1,477,SKN,52,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,5,SCN,Preliminar,KNA,2015
Saint Kitts and Nevis,Saint Kitts y Nevis,0,41,SC,KN,KNA,659,659,1,24,1,477,SKN,52,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,5,SCN,Preliminar,KNA,2015
Saint Kitts and Nevis,Saint Kitts y Nevis,0,42,SC,KN,KNA,659,659,1,24,1,477,SKN,52,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,5,SCN,Preliminar,KNA,2015
Saint Kitts and Nevis,Saint Kitts y Nevis,0,43,SC,KN,KNA,659,659,1,24,1,477,SKN,52,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,5,SCN,Preliminar,KNA,2015
Saint Kitts and Nevis,Saint Kitts y Nevis,0,44,SC,KN,KNA,659,659,1,24,1,477,SKN,52,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,5,SCN,Preliminar,KNA,2015
Saint Kitts and Nevis,Saint Kitts y Nevis,0,45,SC,KN,KNA,659,659,1,24,1,477,SKN,52,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,5,SCN,Preliminar,KNA,2015
Saint Kitts and Nevis,Saint Kitts y Nevis,0,46,SC,KN,KNA,659,659,1,24,1,477,SKN,52,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,5,SCN,Preliminar,KNA,2015
Saint Kitts and Nevis,Saint Kitts y Nevis,0,47,SC,KN,KNA,659,659,1,24,1,477,SKN,52,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,5,SCN,Preliminar,KNA,2015
Saint Kitts and Nevis,Saint Kitts y Nevis,0,48,SC,KN,KNA,659,659,1,24,1,477,SKN,52,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,5,SCN,Preliminar,KNA,2015
Saint Kitts and Nevis,Saint Kitts y Nevis,0,49,SC,KN,KNA,659,659,1,24,1,477,SKN,52,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,5,SCN,Preliminar,KNA,2015
Saint Kitts and Nevis,Saint Kitts y Nevis,0,50,SC,KN,KNA,659,659,1,24,1,477,SKN,52,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,5,SCN,Preliminar,KNA,2015
Saint Kitts and Nevis,Saint Kitts y Nevis,0,51,SC,KN,KNA,659,659,1,24,1,477,SKN,52,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,5,SCN,Preliminar,KNA,2015
Anguilla,Anguila,0,4,AV,AI,AIA,660,660,0,4,1,411,ANG,16,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,3,ANG,Preliminar,ANG,2015
Anguilla,Anguila,0,5,AV,AI,AIA,660,660,0,4,1,411,ANG,16,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,3,ANG,Preliminar,ANG,2015
Anguilla,Anguila,0,6,AV,AI,AIA,660,660,0,4,1,411,ANG,16,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,3,ANG,Preliminar,ANG,2015
Anguilla,Anguila,0,7,AV,AI,AIA,660,660,0,4,1,411,ANG,16,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,3,ANG,Preliminar,ANG,2015
Anguilla,Anguila,0,8,AV,AI,AIA,660,660,0,4,1,411,ANG,16,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,3,ANG,Preliminar,ANG,2015
Anguilla,Anguila,0,9,AV,AI,AIA,660,660,0,4,1,411,ANG,16,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,3,ANG,Preliminar,ANG,2015
Anguilla,Anguila,0,10,AV,AI,AIA,660,660,0,4,1,411,ANG,16,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,3,ANG,Preliminar,ANG,2015
Anguilla,Anguila,0,11,AV,AI,AIA,660,660,0,4,1,411,ANG,16,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,3,ANG,Preliminar,ANG,2015
Anguilla,Anguila,0,12,AV,AI,AIA,660,660,0,4,1,411,ANG,16,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,3,ANG,Preliminar,ANG,2015
Anguilla,Anguila,0,13,AV,AI,AIA,660,660,0,4,1,411,ANG,16,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,3,ANG,Preliminar,ANG,2015
Anguilla,Anguila,0,14,AV,AI,AIA,660,660,0,4,1,411,ANG,16,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,3,ANG,Preliminar,ANG,2015
Anguilla,Anguila,0,15,AV,AI,AIA,660,660,0,4,1,411,ANG,16,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,3,ANG,Preliminar,ANG,2015
Anguilla,Anguila,0,16,AV,AI,AIA,660,660,0,4,1,411,ANG,16,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,3,ANG,Preliminar,ANG,2015
Anguilla,Anguila,0,17,AV,AI,AIA,660,660,0,4,1,411,ANG,16,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,3,ANG,Preliminar,ANG,2015
Anguilla,Anguila,0,18,AV,AI,AIA,660,660,0,4,1,411,ANG,16,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,3,ANG,Preliminar,ANG,2015
Anguilla,Anguila,0,19,AV,AI,AIA,660,660,0,4,1,411,ANG,16,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,3,ANG,Preliminar,ANG,2015
Anguilla,Anguila,0,20,AV,AI,AIA,660,660,2,20,1,411,ANG,16,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,8,ANG,Preliminar,ANG,2015
Anguilla,Anguila,0,21,AV,AI,AIA,660,660,2,20,1,411,ANG,16,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,8,ANG,Preliminar,ANG,2015
Anguilla,Anguila,0,22,AV,AI,AIA,660,660,2,20,1,411,ANG,16,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,8,ANG,Preliminar,ANG,2015
Anguilla,Anguila,0,23,AV,AI,AIA,660,660,2,20,1,411,ANG,16,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,8,ANG,Preliminar,ANG,2015
Anguilla,Anguila,0,24,AV,AI,AIA,660,660,2,20,1,411,ANG,16,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,8,ANG,Preliminar,ANG,2015
Anguilla,Anguila,0,25,AV,AI,AIA,660,660,2,20,1,411,ANG,16,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,8,ANG,Preliminar,ANG,2015
Anguilla,Anguila,0,26,AV,AI,AIA,660,660,2,20,1,411,ANG,16,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,8,ANG,Preliminar,ANG,2015
Anguilla,Anguila,0,27,AV,AI,AIA,660,660,2,20,1,411,ANG,16,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,8,ANG,Preliminar,ANG,2015
Anguilla,Anguila,0,28,AV,AI,AIA,660,660,2,28,1,411,ANG,16,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,8,ANG,Preliminar,ANG,2015
Anguilla,Anguila,0,29,AV,AI,AIA,660,660,2,28,1,411,ANG,16,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,8,ANG,Preliminar,ANG,2015
Anguilla,Anguila,0,30,AV,AI,AIA,660,660,2,28,1,411,ANG,16,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,8,ANG,Preliminar,ANG,2015
Anguilla,Anguila,0,31,AV,AI,AIA,660,660,2,28,1,411,ANG,16,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,8,ANG,Preliminar,ANG,2015
Anguilla,Anguila,0,32,AV,AI,AIA,660,660,2,28,1,411,ANG,16,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,8,ANG,Preliminar,ANG,2015
Anguilla,Anguila,0,33,AV,AI,AIA,660,660,2,28,1,411,ANG,16,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,8,ANG,Preliminar,ANG,2015
Anguilla,Anguila,0,34,AV,AI,AIA,660,660,2,28,1,411,ANG,16,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,8,ANG,Preliminar,ANG,2015
Anguilla,Anguila,0,35,AV,AI,AIA,660,660,2,28,1,411,ANG,16,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,8,ANG,Preliminar,ANG,2015
Anguilla,Anguila,0,36,AV,AI,AIA,660,660,2,28,1,411,ANG,16,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,8,ANG,Preliminar,ANG,2015
Anguilla,Anguila,0,37,AV,AI,AIA,660,660,2,28,1,411,ANG,16,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,8,ANG,Preliminar,ANG,2015
Anguilla,Anguila,0,38,AV,AI,AIA,660,660,2,28,1,411,ANG,16,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,8,ANG,Preliminar,ANG,2015
Anguilla,Anguila,0,39,AV,AI,AIA,660,660,2,28,1,411,ANG,16,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,8,ANG,Preliminar,ANG,2015
Anguilla,Anguila,0,40,AV,AI,AIA,660,660,2,28,1,411,ANG,16,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,8,ANG,Preliminar,ANG,2015
Anguilla,Anguila,0,41,AV,AI,AIA,660,660,2,28,1,411,ANG,16,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,8,ANG,Preliminar,ANG,2015
Anguilla,Anguila,0,42,AV,AI,AIA,660,660,2,28,1,411,ANG,16,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,8,ANG,Preliminar,ANG,2015
Anguilla,Anguila,0,43,AV,AI,AIA,660,660,2,28,1,411,ANG,16,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,8,ANG,Preliminar,ANG,2015
Anguilla,Anguila,0,44,AV,AI,AIA,660,660,2,28,1,411,ANG,16,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,8,ANG,Preliminar,ANG,2015
Anguilla,Anguila,0,45,AV,AI,AIA,660,660,2,28,1,411,ANG,16,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,8,ANG,Preliminar,ANG,2015
Anguilla,Anguila,0,46,AV,AI,AIA,660,660,2,28,1,411,ANG,16,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,8,ANG,Preliminar,ANG,2015
Anguilla,Anguila,0,47,AV,AI,AIA,660,660,2,28,1,411,ANG,16,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,8,ANG,Preliminar,ANG,2015
Anguilla,Anguila,0,48,AV,AI,AIA,660,660,2,28,1,411,ANG,16,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,8,ANG,Preliminar,ANG,2015
Anguilla,Anguila,0,49,AV,AI,AIA,660,660,2,28,1,411,ANG,16,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,8,ANG,Preliminar,ANG,2015
Anguilla,Anguila,0,50,AV,AI,AIA,660,660,2,28,1,411,ANG,16,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,8,ANG,Preliminar,ANG,2015
Anguilla,Anguila,0,51,AV,AI,AIA,660,660,2,28,1,411,ANG,16,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,8,ANG,Preliminar,ANG,2015
Saint Lucia,Santa Lucía,0,11,ST,LC,LCA,662,662,4,11,1,481,SLU,164,AMR,LAC,NLC,CAR,NLC,DEN 1,0,7,STL,Preliminar,LCA,2015
Saint Lucia,Santa Lucía,0,12,ST,LC,LCA,662,662,4,11,1,481,SLU,164,AMR,LAC,NLC,CAR,NLC,DEN 1,0,7,STL,Preliminar,LCA,2015
Saint Lucia,Santa Lucía,0,13,ST,LC,LCA,662,662,4,11,1,481,SLU,164,AMR,LAC,NLC,CAR,NLC,DEN 1,0,7,STL,Preliminar,LCA,2015
Saint Lucia,Santa Lucía,0,14,ST,LC,LCA,662,662,4,11,1,481,SLU,164,AMR,LAC,NLC,CAR,NLC,DEN 1,0,7,STL,Preliminar,LCA,2015
Saint Lucia,Santa Lucía,0,15,ST,LC,LCA,662,662,4,11,1,481,SLU,164,AMR,LAC,NLC,CAR,NLC,DEN 1,0,7,STL,Preliminar,LCA,2015
Saint Lucia,Santa Lucía,0,16,ST,LC,LCA,662,662,4,11,1,481,SLU,164,AMR,LAC,NLC,CAR,NLC,DEN 1,0,7,STL,Preliminar,LCA,2015
Saint Lucia,Santa Lucía,0,17,ST,LC,LCA,662,662,4,11,1,481,SLU,164,AMR,LAC,NLC,CAR,NLC,DEN 1,0,7,STL,Preliminar,LCA,2015
Saint Lucia,Santa Lucía,0,18,ST,LC,LCA,662,662,4,11,1,481,SLU,164,AMR,LAC,NLC,CAR,NLC,DEN 1,0,7,STL,Preliminar,LCA,2015
Saint Lucia,Santa Lucía,0,19,ST,LC,LCA,662,662,4,11,1,481,SLU,164,AMR,LAC,NLC,CAR,NLC,DEN 1,0,7,STL,Preliminar,LCA,2015
Saint Lucia,Santa Lucía,0,20,ST,LC,LCA,662,662,4,11,1,481,SLU,164,AMR,LAC,NLC,CAR,NLC,DEN 1,0,7,STL,Preliminar,LCA,2015
Saint Lucia,Santa Lucía,0,21,ST,LC,LCA,662,662,4,11,1,481,SLU,164,AMR,LAC,NLC,CAR,NLC,DEN 1,0,7,STL,Preliminar,LCA,2015
Saint Lucia,Santa Lucía,0,22,ST,LC,LCA,662,662,4,11,1,481,SLU,164,AMR,LAC,NLC,CAR,NLC,DEN 1,0,7,STL,Preliminar,LCA,2015
Saint Lucia,Santa Lucía,0,23,ST,LC,LCA,662,662,4,11,1,481,SLU,164,AMR,LAC,NLC,CAR,NLC,DEN 1,0,7,STL,Preliminar,LCA,2015
Saint Lucia,Santa Lucía,0,24,ST,LC,LCA,662,662,10,24,1,481,SLU,164,AMR,LAC,NLC,CAR,NLC,DEN 1,0,10,STL,Preliminar,LCA,2015
Saint Lucia,Santa Lucía,0,25,ST,LC,LCA,662,662,10,24,1,481,SLU,164,AMR,LAC,NLC,CAR,NLC,DEN 1,0,10,STL,Preliminar,LCA,2015
Saint Lucia,Santa Lucía,0,26,ST,LC,LCA,662,662,10,24,1,481,SLU,164,AMR,LAC,NLC,CAR,NLC,DEN 1,0,10,STL,Preliminar,LCA,2015
Saint Lucia,Santa Lucía,0,27,ST,LC,LCA,662,662,9,27,1,481,SLU,164,AMR,LAC,NLC,CAR,NLC,DEN 1,0,13,STL,Preliminar,LCA,2015
Saint Lucia,Santa Lucía,0,28,ST,LC,LCA,662,662,10,28,1,481,SLU,164,AMR,LAC,NLC,CAR,NLC,DEN 1,0,13,STL,Preliminar,LCA,2015
